DATAFLOW,LAST UPDATE,freq,siec,nrg_bal,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,AL,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,AL,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,AL,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,AT,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,AT,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,AT,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,BE,2021,46.6,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,BE,2022,34.8,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,BE,2023,40.1,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,BG,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,BG,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,BG,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,CY,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,CY,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,CY,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,CZ,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,CZ,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,CZ,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,DE,2021,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,DE,2022,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,DE,2023,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,DK,2021,137.3,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,DK,2022,123.6,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,DK,2023,116.6,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,EA20,2021,154.800,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,EA20,2022,142.700,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,EA20,2023,158.500,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,EE,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,EE,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,EE,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,EL,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,EL,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,EL,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,ES,2021,19.9,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,ES,2022,20.1,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,ES,2023,20.1,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,EU27_2020,2021,293.100,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,EU27_2020,2022,267.300,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,EU27_2020,2023,276.100,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,FI,2021,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,FI,2022,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,FI,2023,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,FR,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,FR,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,FR,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,GE,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,GE,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,GE,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,HR,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,HR,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,HR,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,HU,2021,1,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,HU,2022,1,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,HU,2023,1,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,IE,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,IE,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,IE,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,IS,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,IS,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,IT,2021,9.2,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,IT,2022,10.3,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,IT,2023,21.6,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,LT,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,LT,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,LT,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,LU,2021,79.100,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,LU,2022,77.500,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,LU,2023,76.700,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,LV,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,LV,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,LV,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,MD,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,MD,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,MD,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,ME,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,ME,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,ME,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,MK,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,MK,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,MK,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,MT,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,MT,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,MT,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,NL,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,NL,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,NL,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,NO,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,NO,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,NO,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,PL,2021,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,PL,2022,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,PL,2023,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,PT,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,PT,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,PT,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,RO,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,RO,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,RO,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,RS,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,RS,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,RS,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,SE,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,SE,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,SE,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,SI,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,SI,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,SI,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,SK,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,SK,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,SK,2023,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,XK,2021,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,H8200,GHP_RED,KTOE,XK,2022,0,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2004,233.018,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2005,230.032,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2006,230.032,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2007,214.985,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2008,215.081,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2009,209.993,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2010,205.001,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2011,208.011,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2012,206.506,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2013,201.490,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2014,193.202,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2015,204.333,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2016,175.385,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2017,159.408,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2018,156.059,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2019,153.806,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2020,160.010,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2021,145.5,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2022,141.9,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AL,2023,139.2,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2004,2297.650,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2005,2655.601,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2006,2803.397,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2007,2936.640,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2008,2903.466,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2009,2931.640,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2010,3229.346,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2011,3078.953,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2012,3207.338,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2013,3249.266,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2014,2971.665,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2015,3076.010,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2016,3203.020,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2017,3245.111,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2018,3013.661,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2019,3056.573,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2020,3019.109,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2021,3520.6,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2022,3296.1,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,AT,2023,3222.8,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BA,2004,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BA,2005,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BA,2006,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BA,2007,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BA,2008,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BA,2009,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BA,2010,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BA,2011,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BA,2012,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BA,2013,0.000,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BA,2014,381.962,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BA,2015,486.625,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BA,2016,482.349,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BA,2017,390.179,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BA,2018,1119.136,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BA,2019,1163.227,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BA,2020,1232.063,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2004,560.380,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2005,615.697,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2006,675.838,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2007,801.615,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2008,923.808,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2009,955.957,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2010,1228.122,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2011,1054.937,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2012,1155.369,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2013,1306.162,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2014,1132.325,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2015,1221.952,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2016,1299.429,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2017,1251.247,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2018,1265.107,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2019,1202.756,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2020,1136.111,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2021,1319.2,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2022,1265.8,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BE,2023,1270.4,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BG,2004,708.942,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BG,2005,690.575,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BG,2006,735.311,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BG,2007,675.432,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BG,2008,747.922,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BG,2009,738.368,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BG,2010,882.918,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BG,2011,939.668,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BG,2012,1001.027,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BG,2013,1006.067,,
ESTAT:NRG_IND_URHCD(1.0),07/03/25 23:00:00,A,R5110-5150_W6000RI,FC_IND_OTH_E,KTOE,BG,2014,953.616,,
